id,split,V,A,D,text
113CWL017_1641_1724,train,3.67,3.67,3.67,Sponsor a child at the Boys & Girls Clubs of Indianapolis' summer camp today!
113CWL017_18_64,test,3.0,3.0,3.17,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS"
113CWL017_242_308,train,3.2,2.6,3.0,"Six weeks of learning and exploring, sports, arts, and fellowship."
113CWL017_315_478,train,3.14,2.86,3.0,"A time for a youngster to enjoy the fun and benefits of residential camp living, dedicated staff and instruction, and a chance to make special friends."
113CWL017_492_603,train,3.6,3.2,3.3,"I know you're committed to ensuring today's children have safe, healthy, and positive summer experiences."
113CWL017_604_681,train,3.14,3.0,3.0,That's why I want you to learn more about the Super Summer Safari Camp.
113CWL017_688_775,train,3.29,2.71,3.29,"At Super Summer Safari Camp, there are daily sports, nature, and arts activities."
113CWL017_71_83,train,3.4,3.3,2.9,"Dear Friend,"
113CWL017_776_923,train,3.1,3.2,3.0,"In addition to the fun stuff, important life-skills such as self-esteem, leadership, and interpersonal cooperation are being developed."
113CWL017_90_135,train,4.0,4.1,3.0,"It's summertime, so it must be time for CAMP!"
113CWL017_924_1027,test,3.2,3.2,3.2,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!
113CWL018_1023_1100,train,3.0,3.11,3.22,We are counting on you now to help us get where we need to be tomorrow.
113CWL018_1101_1160,train,3.0,3.0,2.71,Would you please consider a gift of the same in 1999?
113CWL018_1167_1191,train,2.83,3.0,2.83,"Please, give generously."
113CWL018_1192_1222,train,3.1,3.2,3.4,The kids are depending on you.
113CWL018_1229_1242,train,3.0,2.9,2.9,"Respectfully,"
113CWL018_1249_1337,train,3.0,2.71,3.0,"James Campbell President of the Board Deputy Chief, Indianapolis Police Department"
113CWL018_1344_1363,train,3.11,2.67,3.0,A United Way Agency
113CWL018_1370_1420,train,3.0,2.9,3.0,Please detach and return in the enclosed envelope.
113CWL018_153_220,train,2.45,3.0,2.45,Youngsters often find themselves feeling alienated and alone.
113CWL018_18_35,train,3.0,2.7,3.0,"February 26, 1999"
113CWL018_227_287,train,3.11,3.0,3.11,That's where the Boys & Girls Clubs of Indianapolis come in.
113CWL018_288_402,train,3.3,3.0,3.3,We reach out to kids -- especially those from disadvantaged neighborhoods where the risks are highest.
113CWL018_403_590,dev,3.44,3.22,3.33,"We give them a chance to realize their own potential by giving them a place where they can develop a sense of competence, of usefulness, a sense of belonging and of influence."
113CWL018_42_48,dev,3.0,2.7,3.0,"Dear ,"
113CWL018_55_152,train,2.2,3.0,2.8,"Kids today face overwhelming pressures, everything from trouble at home to gangs and drugs."
113CWL018_858_951,train,3.2,2.9,3.1,"Money for programs, for equipment, and for repairs and improvements to club facilities."
113CWL018_952_1022,train,3.9,3.1,3.4,Your contribution last year of helped us get where we are today.
114CUL057_1008_1111,train,3.5,3.8,3.6,"In addition, we will have soft drinks and a raffle, so that you can walk home with a great prize!"
114CUL057_1118_1245,train,3.33,3.22,2.89,"The Jameson Grill has been designed to be nothing but fun for you, your family, employees, and maybe even your neighbors."
114CUL057_1252_1394,train,3.4,3.3,3.1,Join in this wonderful event and help Jameson Camp continue to provide the year-round support that gives kids a chance to create dreams.
114CUL057_1401_1475,train,3.5,3.5,3.38,"Simply fill out the enclosed card, and we will see you at the Grill!"
114CUL057_1482_1532,train,3.14,2.86,3.43,One of our volunteers will be contacting you soon.
114CUL057_1539_1549,test,3.0,3.2,3.1,Questions?
114CUL057_1550_1604,train,3.1,2.9,3.1,"Call Pat Bray at 241-2661 or e-mail, jcfundrzr@aol.com"
114CUL057_18_67,train,3.75,3.63,3.12,"Come one, Come all to the Inaugural Jameson Grill"
114CUL057_214_357,test,3.2,3.2,3.1,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill."
114CUL057_358_422,train,3.9,3.8,3.1,A fund raiser dedicated to you and your family having fun!
114CUL057_422_423,train,3.33,3.44,3.22,!
114CUL057_430_532,train,3.3,3.0,3.2,"For this event, when you purchase a corporate picnic table, you will be able to bring 16 people."
114CUL057_613_726,train,3.0,2.75,3.0,The Grill will feature enough activities that you and your kids will have a tough time deciding what to do.
114CUL057_727_897,train,3.4,3.2,3.0,"From basketball, kickball, volleyball, archery, crafts, an egg toss, and even a walk through our creek, you will have plenty to do to get you good and hungry."
114CUL057_74_207,test,3.3,2.6,2.9,"The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors."
114CUL057_904_920,train,3.0,3.62,3.62,"Hungry, you bet!"
114CUL057_921_1001,train,3.8,3.5,3.3,"We'll prepare a hog roast and hot dogs for the kids, with all the fixings."
114CUL058_1015_1184,train,3.29,3.43,3.14,"This event is designed to be fun for campers, their families, friends of the camp, neighbors, staff, and anyone interested in finding out more about Jameson."
114CUL058_1185_1212,train,4.2,4.0,3.3,"In short, Fun for Everyone!"
114CUL058_1219_1378,dev,3.12,3.0,3.12,"The family-friendly event, September 20, 1997, will include a hog roast, activities for kids and adults, prizes for activities, and a small raffle."
114CUL058_1427_1465,dev,3.0,3.12,2.88,This is where we need your help.
114CUL058_1472_1640,train,3.34,2.89,3.34,Can you help support this wonderful event by furnishing any type of products or services that can be used as prizes for our activities or as a raffle prize?
114CUL058_163_285,dev,3.25,3.12,3.12,Jameson is a not-for-profit agency established in 1928 to serve the youth of central Indiana who have special needs.
114CUL058_1641_1809,train,3.4,3.3,3.2,Your contribution will help with funding so Jameson Camp can continue providing the year-round camping experience that gives kids a chance to create dreams.
114CUL058_1816_1904,dev,3.1,2.9,3.0,Enclosed is a form you can complete and return to us in the postage-paid envelope.
114CUL058_18_31,train,2.89,2.67,3.22,"July 11, 1997"
114CUL058_1905_1972,train,3.0,2.6,3.2,"Or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com."
114CUL058_1973_2040,train,3.22,3.11,3.33,Your quick response will help us begin organizing our prizes.
114CUL058_2041_2136,train,3.2,2.6,3.0,"After we receive your commitment, we will contact you about picking up your contribution."
114CUL058_2137_2197,train,3.12,3.12,3.12,"If you have any questions, please call me at 241-2661."
114CUL058_2204_2263,train,3.62,3.38,3.25,We appreciate your support of our first event of this type.
114CUL058_2270_2280,train,2.8,2.8,3.0,"Sincerely,"
114CUL058_2326_2367,train,3.1,3.2,3.1,Help Blaze The Trail -- 1997 Jameson Camp
114CUL058_2368_2415,train,3.9,3.4,3.2,Thank you for your last Annual Fund Gift!
114CUL058_286_510,train,3.09,2.73,3.0,"The camp offers summer residential programs for children from ages 7-17, and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year."
114CUL058_38_66,train,3.0,2.6,3.0,"Name Address City, State Zip"
114CUL058_517_643,train,2.92,2.5,2.92,"All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals."
114CUL058_644_772,train,2.5,2.88,2.88,"Many of the children have learning disabilities, behavioral problems, or come from economically distressed families."
114CUL058_73_92,train,3.0,3.0,3.0,Dear Mr./Mrs. Name:
114CUL058_773_915,train,3.3,3.4,3.2,"The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically."
114CUL058_922_1014,train,3.4,3.1,3.1,This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!
114CUL058_99_156,dev,3.2,3.4,2.9,We need your help in continuing the work of Jameson Camp.
114CUL059_1021_1193,train,3.4,2.9,3.2,Two of them told me yesterday that as a group they decided they had to earn the right to ask others for help by accomplishing something real to help themselves.
114CUL059_113_231,train,3.25,3.0,3.25,I hope you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx.
114CUL059_1194_1250,train,2.55,2.91,3.0,And that's from kids many people see as a problem.
114CUL059_1257_1457,train,3.3,3.3,3.2,"Even after the summer sessions come to a close, Jameson campers will take part in year-round programs designed to keep that positive contact with peers and role models alive and important."
114CUL059_1458_1598,train,3.4,3.2,3.3,We've scheduled more than 15 follow-up camper weekends beginning in September and going around till next summers camping season.
114CUL059_1605_1670,dev,3.2,3.3,2.9,"Please, consider renewing your support of these great kids today."
114CUL059_1677_1687,train,3.0,2.9,3.0,"Sincerely,"
114CUL059_1694_1724,dev,3.0,2.78,3.11,Julie Marsh Executive Director
114CUL059_1731_1735,test,3.0,2.5,3.0,P.S.
114CUL059_1736_1836,train,3.6,3.5,3.4,We know our follow-up weekends are going to be better attended than ever this fall and winter.
114CUL059_1837_1942,train,3.1,2.9,3.0,If you can give a little more to help meet this increased expense we would appreciate your support.
114CUL059_18_30,train,3.0,2.2,3.2,"July 25,1997"
114CUL059_232_298,train,3.11,3.11,2.67,I can tell you we need your help now as much as ever before.
114CUL059_305_553,train,3.2,3.2,3.0,"All of our Six summer camping sessions are booked to capacity (and, truth be told, with maybe one our two extra returning campers squeezed in) and we have a waiting list of 60 children who are hoping to come if a spot should open."
114CUL059_37_47,train,3.0,2.4,3.0,"Dear Name,"
114CUL059_54_68,train,3.5,3.8,3.2,What a Summer!
114CUL059_554_688,train,3.1,3.0,3.1,Many more camper referrals are coming from new organizations such as school social-workers and family counseling agencies.
114CUL059_689_857,train,2.8,3.1,3.1,"It seems summer options aren't readily available for troubled kids whose families have limited incomes, so we're doing all we can to make Jameson available."
114CUL059_75_106,train,3.5,3.5,3.5,And we're just getting started!
114CUL059_864_910,train,3.0,2.9,3.1,"That ""we"" includes the Youth Leadership teens."
114CUL059_911_1020,train,3.25,3.62,3.25,"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships."
114CUL060_104_226,train,3.29,3.29,3.29,"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals."
114CUL060_1130_1295,train,3.0,3.0,3.0,In just the past few years this program has grown from a few kids and a few extra activities to a team of almost 60 young adults taking on real projects.
114CUL060_1296_1386,train,3.09,2.73,3.0,YL teens will make J.C. juniors happen again this year for 7 and 8 year old campers.
114CUL060_1387_1522,train,3.6,3.0,2.9,"A five day camp, J.C. juniors introduces at-risk children to Jameson two years earlier than we could previously reach them."
114CUL060_1523_1660,train,3.9,3.5,3.4,"That means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade."
114CUL060_1667_1806,train,3.3,3.1,3.3,The teens have also decided to raise money to provide camperships for other campers because they know what Jameson has meant to them.
114CUL060_1807_1861,train,3.0,2.36,3.0,And their activities aren't isolated to Jameson.
114CUL060_1862_1978,train,3.5,2.7,2.9,The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital.
114CUL060_18_31,train,3.0,2.75,3.0,"June 10, 1997"
114CUL060_1985_2026,train,3.1,2.9,3.0,Please consider renewing your gift today.
114CUL060_2027_2082,train,3.0,2.88,3.0,The kids need your leadership now more than ever.
114CUL060_2083_2260,train,3.0,3.2,2.5,"If you can increase your last donation, we would appreciate that show of support for the campers and their efforts to overcome obstacles and create successful lives."
114CUL060_2267_2309,train,4.11,3.22,3.0,Thank you again for helping point the way.
114CUL060_2316_2326,train,3.0,2.88,2.88,"Sincerely,"
114CUL060_2333_2364,train,3.0,2.67,2.89,"Julie Marsh, Executive Director"
114CUL060_2371_2375,train,3.0,2.63,3.12,P.S.
114CUL060_260_314,train,3.14,3.14,3.14,These are the attributes we want all children to have.
114CUL060_315_361,train,3.2,3.0,3.3,You help Jameson campers reach for them.
114CUL060_362_503,train,3.4,3.4,3.5,"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now."
114CUL060_38_63,train,2.88,2.63,2.88,"Name Address City, ST Zip"
114CUL060_510_627,train,3.11,2.89,2.89,Jameson points the way for children who need that extra hand and I hope you'll continue your support this year.
114CUL060_628_782,train,3.5,3.3,3.0,"You're last gift of $50.00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children."
114CUL060_783_845,test,3.0,2.82,3.0,"And not just during the summer, but throughout the year."
114CUL060_852_969,train,2.75,3.25,3.0,What has your support of our campers meant to them and what have they been able to accomplish because you care?
114CUL060_92_103,train,3.4,2.9,3.3,Confidence.
114CUL060_976_1129,train,3.5,3.3,3.4,The best indicator I can give you of the positive effect our year-round contact has is the growth in and deeds of the Youth Leadership teens.
115CVL035_1201_1335,test,3.4,3.3,3.4,"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career."
115CVL035_1342_1444,train,3.25,3.12,3.0,The Summer Enrichment Program will conclude with a celebration that includes family and friends.
115CVL035_1445_1583,train,3.0,3.0,3.0,We would like to offer our youth a small reward for their participation by presenting them with gift certificates from Target.
115CVL035_1584_1758,train,3.0,2.86,3.14,"Therefore, we are asking you to donate 45, $10 gift certificates that can be used toward the purchase of school supplies or clothing, in the total amount of $450."
115CVL035_1759_1856,train,3.12,2.75,3.25,"In return, we will recognize Target as a sponsor during our event and in the event program."
115CVL035_1863_2031,train,3.3,3.1,3.2,"Target is well known for it's support of the community, and we believe that the Summer Enrichment Program represents your interests and concerns quite well."
115CVL035_18_29,dev,3.0,2.6,3.1,"July30,1999"
115CVL035_2032_2156,train,3.6,3.2,3.3,I will be happy to supply any additional information you may need and thank you for your consideration of our request.
115CVL035_2157_2199,train,3.6,3.6,3.1,We look forward to hearing from you.
115CVL035_2206_2216,train,3.0,2.8,3.0,"Sincerely,"
115CVL035_2223_2261,train,2.88,2.75,3.12,Valery De Long Director of Development
115CVL035_343_553,train,3.1,3.1,3.0,"In 1998, we served a total of 31,484 low-income individuals through job training and placement assistance, youth and senior programming, family counseling, emergency assistance, and much more."
115CVL035_36_61,train,3.0,2.82,3.0,"Name Address City, ST Zip"
115CVL035_560_675,train,3.14,3.0,3.14,"As you can see from the enclosed map, your Target store is located in the heart of four of our service areas."
115CVL035_676_981,train,3.5,3.4,3.2,"The centers that serve these areas, Mary Rigg Neighborhood Center, Hawthorne Community Center, Southwest Multi-Service Center, and Christamore House, have teamed up to run an exciting job readiness program for 14 and 15 year old area residents called the Summer Enrichment Program."
115CVL035_68_86,dev,3.1,2.8,3.0,Dear Mr. Ratcliff:
115CVL035_93_342,train,3.12,2.88,3.25,"CCI is a federation of 13 neighborhood-based multi-service centers whose mission is to identify and meet the human service needs of residents throughout Marion County in the most effective, efficient and comprehensive way possible."
115CVL035_982_1200,train,3.1,2.9,3.2,"Between June 21 and August 31, 45 youth will spend 20 hours a week developing life management and work ethic skills, learning the computer, visiting area colleges, and interacting with guest speakers."
115CVL036_1074_1315,train,3.3,3.3,3.4,"With this in mind, I am asking each one of you to make a personal contribution of $50, $100 or even $1,000 to show that you believe in the work that we do and are willing to support it with both your time and your finances."
115CVL036_111_158,train,3.2,3.0,3.1,CCI has come a long way in the last five years.
115CVL036_1316_1494,train,3.12,2.5,2.88,"This way when we go out to ask for community support and are asked about our board giving level, we can show our in-house commitment through 100% board participation."
115CVL036_1495_1609,train,3.0,3.0,3.1,"I also encourage you to seek additional support through your company, church, or service organization."
115CVL036_159_356,train,3.7,3.5,3.3,"We've worked hard to structrue the organization so that we've ready to move boldly into the next century, and I believe that we have an exciting and successful future ahead of us."
115CVL036_1616_1741,test,3.0,3.0,3.14,I know that our staff and committee members will be happy to go with you to talk to these group if you need their help.
115CVL036_1742_1858,test,3.8,3.7,3.8,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.
115CVL036_1859_2041,train,3.63,3.27,3.37,"Your financial support of the development process is just one step in making CCI a stronger, more efficient and ultimately more effective federation of service providers."
115CVL036_18_83,train,2.91,2.73,2.91,"MMM F_NAME L_NAME TITLE COMPANY ADDRESS CITY,ST ZIP March 4, 1999"
115CVL036_2042_2085,train,3.1,2.9,2.9,"Please, make your contribution today."
115CVL036_2092_2102,train,2.89,2.78,2.89,"Sincerely,"
115CVL036_2109_2130,train,3.0,3.0,3.0,J.Chris Graffeo Chair
115CVL036_2137_2141,train,2.9,2.8,3.3,P.S.
115CVL036_2142_2229,train,3.0,2.8,3.2,"If you have any questions, feel free to call Valery De Long at CCI, 638-3360 x23."
115CVL036_363_421,train,3.12,2.62,3.12,One of the areas we've decided to focus on is development.
115CVL036_422_638,train,2.9,3.1,3.1,"It's clear that if we don't increase our base of private funding, we won't have the kind of control we need to ensure the continued success of our centers and the very important services they offer."
115CVL036_639_713,train,2.9,3.1,3.1,"In 1998, CCI served 31,484 individuals right in their own backyards."
115CVL036_714_788,dev,2.9,2.7,2.7,Where else would that many people turn if CCI weren't there to help?
115CVL036_795_983,train,3.6,3.1,3.0,The community initiatives committee is working with our development office to put together a long-range fundraising plan that will ultimately bring more money into our centers.
115CVL036_90_104,train,3.0,2.44,3.0,Dear LTR_NAME:
115CVL036_984_1067,train,3.44,2.67,3.0,This in turn will help us to increase and even improve the services we offer.
115CVL037_1018_1097,train,3.27,2.73,3.36,HIPPY (Home Instructional Program for Preschool Youngsters) for families.
115CVL037_1098_1141,train,2.8,3.0,2.9,Stopover crises counseling for youth.
115CVL037_1142_1182,train,3.17,3.0,3.17,In Home Services for adults and seniors.
115CVL037_1189_1225,train,3.0,2.8,3.1,Transportation for youth and seniors
115CVL037_1239_1509,train,3.3,3.2,3.1,"CCI is a federation of 13 neighborhood-based multi-service centers (plus one affiliate) whose mission is to identify and meet the human service needs of the greater Indianapolis community in the most effective, efficient and comprehensive way possible."
115CVL037_141_186,train,3.5,3.5,3.1,"Answer 34,700 opportunities to change a life!"
115CVL037_1510_1967,train,2.9,3.1,3.1,"Better yet, most of these services occur in cooperation with private and public agencies from all over the city - CICOA The Access Network, Goodwill Industries, Indianapolis Housing Agency, City of Indianapolis, Indianapolis Private Industry Council, Family and Social Services administration, OTC, Indy Parks, and numerous community development corporations, neighborhood organizations, and churches, to name just a few."
115CVL037_18_31,test,3.0,3.0,3.0,"July 30, 1999"
115CVL037_193_389,train,2.9,3.1,2.8,"This is exactly what happened in 1997 when Community Centers of Indianapolis provided its comprehensive, neighborhood-based services to individuals and families all over Marion County."
115CVL037_1974_2091,train,3.3,3.1,3.1,"More than 34,000 people benefited from our services in 1997, and the final count for 1998 could be even higher."
115CVL037_2092_2284,train,3.2,3.2,3.4,We're asking for a contribution in the amount of because you can't got a better bang for your buck than to support an organization that impacts so many lives in so many ways.
115CVL037_2285_2424,test,3.5,3.1,3.3,"Your gift will enable CCI to provide these and other necessary services at a neighborhood level, face-to-face, where it counts."
115CVL037_2431_2613,train,3.3,3.0,3.1,"Please, make a tax deductible gift to Community Centers of Indianapolis in 1999, and know that COMPANY is playing an important part in meeting the needs of its community."
115CVL037_2614_2694,train,3.0,2.8,3.1,"If you have any questions, please feel free to give us a call at 638-3360."
115CVL037_2695_2775,train,3.6,2.9,3.0,"We thank you for your consideration, and look forward to hearing from you."
115CVL037_2782_2792,dev,3.0,3.0,3.0,"Sincerely,"
115CVL037_2799_2825,train,3.0,2.8,3.2,Earline S. Moore President
115CVL037_2832_2870,train,3.0,2.8,2.9,Valery De Long Director of Development
115CVL037_38_48,test,3.0,2.57,3.0,Dear Name:
115CVL037_390_456,train,3.0,3.14,3.0,And we can do even more in 1999 with your financial support!
115CVL037_457_507,train,3.11,2.56,3.11,Just look at the range of services we offer:
115CVL037_514_549,train,3.18,3.0,3.0,"70,0001 career assistance for youth"
115CVL037_550_578,train,3.0,2.89,3.0,Preschool for young children
115CVL037_55_134,train,3.0,3.12,3.25,"Question What do you get in 987,165 hours with 291people in 15 locations?"
115CVL037_585_633,train,3.3,3.1,3.0,School Age Child Care for and children and youth
115CVL037_710_736,train,3.0,3.0,3.1,Adult Day Care for seniors
115CVL037_743_801,train,3.38,2.5,3.12,Senior Case Management Aids Education for youth and adults
115CVL037_882_917,train,3.0,2.89,3.11,Senior Nutrition meal program
115CVL037_918_945,train,3.33,2.78,3.22,Day Care for young children
115CVL037_946_1017,test,3.56,3.33,3.44,"Social Development and Recreation for children, youth and adults."
116CUL032_1095_1211,test,3.25,3.0,3.12,"As a provider of youth services, MCCOY, Inc. is here to support your valuable efforts to develop young people."
116CUL032_1212_1431,test,3.44,3.11,3.11,"Recently, through a lot of hard work and alliances with organizations like yours, some steps have been taken in our community that will help young people continue to be involved in positive activities."
116CUL032_126_310,train,3.12,3.0,3.0,"In 1998, MCCOY, Inc. led two efforts that, we believe, will help our community continue to take the steps necessary to help all young people grow up and develop well."
116CUL032_1432_1598,test,3.2,2.8,2.9,"One, IndyGo in April adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long."
116CUL032_1599_1751,train,3.3,3.1,3.1,"Two, funding was made available this summer for youth organizations and churches to conduct positive youth programming on Saturday evenings."
116CUL032_1752_1891,train,2.6,2.8,2.9,"Through the youth mapping process, it was confirmed that the positive opportunities for youth on weekend evenings were lacking."
116CUL032_1892_1915,train,3.3,3.2,3.4,That need is being met.
116CUL032_18_32,train,3.0,3.0,2.89,"August 4, 1999"
116CUL032_1922_2054,train,3.3,3.3,3.1,"As it has been an exciting year for all of us, MCCOY, Inc. cannot do its part without the support of organizations like yours."
116CUL032_2055_2202,train,3.12,2.63,3.12,"Annually, we ask several of our youth serving organizations to join us in our effort to help young people grow up well in Indianapolis."
116CUL032_2203_2321,train,3.36,3.09,3.27,Enclosed is a donation card that will enable you to make Indianapolis a great place for ALL of us to live.
116CUL032_2322_2425,train,3.0,2.8,2.9,"If you have any questions or concerns at any time, please do not hesitate to call me at 921-1288."
116CUL032_2432_2442,train,2.9,2.7,3.0,"Sincerely,"
116CUL032_2449_2487,train,3.0,2.8,3.0,"John F. Brandon, President MCCOY, Inc."
116CUL032_317_537,train,3.3,3.0,3.3,"Participants in the Youth Outcomes Educational Initiative identified three goals for all our youth to obtain: economic self-sufficiency, healthy family, social relationships, and involvement in the community."
116CUL032_39_64,train,3.0,2.67,2.89,"Name Address City, ST Zip"
116CUL032_538_769,train,3.3,3.1,3.2,"A short time later, the Community Youth Mapping Project sent 55 young people out into the community to identify the resources they need to grow up well: caring adults, safe places to go, and positive things to do."
116CUL032_71_125,train,3.37,2.82,3.18,"The goal of MCCOY, Inc. has been to make a difference."
116CUL032_776_1088,train,3.2,3.5,3.4,"One group of adults and one group of youth, through two very different processes, have arrived at the same conclusion; our community still has much to do if we are to help ALL of your youth successfully develop into the responsible, productive adults who will our community in the future."
116CUL033_1062_1241,train,3.3,3.0,3.2,It is our goal that every young person in Marion County have access to the programs and services that can best assist them in their growth toward a positive adulthood.
116CUL033_1248_1388,train,3.17,3.0,3.17,I am hopeful that you as an individual and Meridian Insurance as a corporation might consider becoming sustaining supporters of MCCOY.
116CUL033_1389_1561,test,3.11,3.0,3.0,I have enclosed a packet of information about MCCOY and its work as well as an application with various options for supporting the youth of our community.
116CUL033_1568_1703,train,3.11,3.0,3.11,I obviously can't tell the whole story of MCCOY in a single letter but I hope this provides an overview of the scope of our work.
116CUL033_1704_1775,test,3.2,3.3,3.5,I will call you in a few weeks to discuss your level of interest.
116CUL033_1776_1911,train,3.22,2.89,3.44,Please consider joining together with your fellow citizens in support of the work of the Marion County Commission on Youth.
116CUL033_18_33,train,3.0,2.82,3.0,"January 5, 1997"
116CUL033_1918_1928,train,3.0,2.89,3.11,"Sincerely,"
116CUL033_1935_1966,dev,3.1,2.5,3.1,John Brandon Executive Director
116CUL033_259_497,test,3.0,2.83,3.17,"As you begin that process this year, I would like to ask you to consider helping young people in Marion County toward more positive youth development by becoming a supporter of the Marion County Commission on Youth, Inc."
116CUL033_40_65,train,3.0,2.75,3.0,"Name Address City, ST Zip"
116CUL033_504_706,train,3.2,2.9,3.2,"MCCOY Inc., originally founded as a government agency but re-organized in 1993 as an independent not-for-profit, is a county-wide youth services coordinating, planning, and convening agency."
116CUL033_707_862,train,3.2,3.0,3.1,"Its purpose is to encourage collaboration and cooperation between the various agencies, programs, and systems that serve our community's youth."
116CUL033_72_82,train,3.2,3.2,2.9,Dear Bill:
116CUL033_863_1061,dev,3.0,2.88,2.88,"In addition to that behind-the-scenes role, MCCOY has taken an out-front role in developing a Summer Bus Pass, neighborhood youth councils, and the We Value Youth information line."
116CUL033_89_258,train,3.4,3.1,3.1,"This is the time of year when our thoughts turn to ways to do things differently, things that will make our lives better and improve the quality of our life."
116CUL034_1119_1359,train,2.88,3.25,3.0,"The formation of The Community Academy, a pilot project directed at expelled students from local school systems, has come about as a result of MCCOY's efforts to mobilize community agencies in response to a pressing issue."
116CUL034_1366_1602,train,3.43,3.43,3.29,McCoy is actively represented and working with numerous community collaborations where we regularly raise our voice to speak out for the inclusion of young people in both decision-making and program planning processes.
116CUL034_1603_1818,train,3.12,2.62,3.0,"One concrete example is a joint project undertaken in the United Northwest Area in partnership with The Junior League of Indianapolis and Community Partnerships with Youth from Fort Wayne, Indiana."
116CUL034_1819_2067,train,3.63,3.25,3.37,"As a team, these three organizations are working with neighborhood youth and adults to build a ""Caring Neighborhood with Youth"" , mobilizing the assets of young people and adults as partners to build a better neighborhood for all."
116CUL034_18_33,train,3.0,2.7,3.0,"October 7, 1996"
116CUL034_2074_2422,train,3.5,3.13,3.12,"Since its re-organization, MCCOY has established its unique niche within the community by refraining from direct service programming and focusing on what it does best: helping to identify youth needs, convening groups of individuals and organizations which can address those needs, and moving toward collaborative solutions."
116CUL034_220_327,train,3.0,2.88,3.0,"MCCOY was reorganized as an independent, not-for-profit agency, separate from local government."
116CUL034_2423_2505,test,3.0,2.78,3.0,McCoy has only one interest: the well being of Marion County's young people.
116CUL034_2512_2631,train,3.0,2.72,2.86,"McCoy invites the support of The __ Company Foundation in the amount of $10,000.00 to support such activities as:"
116CUL034_2638_2804,train,3.2,3.1,3.2,---- the co-ordination of youth leadership training and youth empowerment efforts at the neighborhood level by means of neighborhood-based youth councils;
116CUL034_2805_2864,train,3.4,3.2,3.3,---- the promotion of youth employment opportunities;
116CUL034_2865_2973,train,3.0,2.75,3.0,---- the facilitation of ongoing discussions regarding effective and efficient youth service delivery;
116CUL034_2980_3105,train,3.2,3.1,3.3,---- the provision of technical assistance and guidance to neighborhoods which seek positive youth-adult relationships;
116CUL034_3112_3224,train,3.27,2.82,3.09,---- the development of community-wide supports for the positive growth of all Marion County young people.
116CUL034_3231_3425,train,3.38,2.62,3.12,"In the last several years, the business and corporate community has recognized that the positive development of youth is directly related to the development of a competent workforce."
116CUL034_328_548,test,3.12,2.88,3.0,"It retained, however, the same mission with which it had been charged from its inception: to serve as a catalyst for effective, coordinated, and collaborative service delivery to youth in our community."
116CUL034_3426_3634,train,3.2,2.8,3.0,Youth who are supported and encouraged by both a family and a society that values Them have a much greater likelihood of becoming productive and contributing members of adult society.
116CUL034_3635_3760,train,2.73,3.0,2.91,"While we have made significant inroads, there remains much to be done and it is clear that we cannot do it alone."
116CUL034_3761_3935,dev,3.3,2.9,3.3,We seek the financial support of the Foundation to help us be successful in creating the atmosphere in our community where young people can grow and develop well.
116CUL034_40_65,train,3.0,2.8,3.0,"Name Address City, ST Zip"
116CUL034_4122_4331,train,3.43,3.29,3.29,"In our fund raising efforts to date, we have received the support of local government, foundations, and corporations as well as the personal financial commitments of individual MCCOY Board members."
116CUL034_4332_4519,train,3.2,3.2,3.2,We believe there is no more appropriate time to have a coordinated and collaborative effort to financially support the services MCCOY offers to the community as a whole.
116CUL034_4526_4578,train,3.44,3.22,3.22,"Thanking you in advance for your support, we remain,"
116CUL034_4585_4595,train,3.1,2.7,3.0,"Sincerely,"
116CUL034_4602_4655,test,3.0,3.0,3.0,John T. Neighbours Philip B. Roby President Treasurer
116CUL034_555_789,train,3.17,3.0,3.17,"For the past three years, MCCOY has been actively engaged in accomplishing this declared mission in cooperation with many others: youth service providers, youth, funding bodies, and interested citizens to name a few."
116CUL034_72_82,test,3.0,2.62,2.75,Dear Name:
116CUL034_796_978,train,3.2,3.0,3.5,"We have met with a number of successes along the way, most notably the Summer Fun Line, the Metro Summer Bus Pass, and the development of ten neighborhood youth councils."
116CUL034_89_219,train,3.2,3.0,3.1,"In the summer of 1993, the Marion County Commission on Youth began what can best be described as a ""new era"" in its history."
